ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,PRODUCTCODE,CUSTOMERNAME,ADDRESSLINE1,CITY,COUNTRY,TERRITORY,DEALSIZE,ORDERLINENUMBER,CONTACTFULLNAME,ORDERNUMBER,QUANTITYORDERED,MSRP,PRICEEACH,ProfitPerUnit,TotalProfit,MarginPerUnit,TotalMargin,CurrentSales,PotentialSales,SalesDifference,Gain-Loss
2005-02-03,Shipped,Quarter1,February,2005,Planes,S24_4278,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Large,2,Janine Labrune,10375,43,72,100.0,28.0,1204.0,38.88888888888889,1672.2222222222224,4300.0,3096,1204.0,Gain
2005-03-01,Resolved,Quarter1,March,2005,Planes,S24_4278,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,8,Diego Freyre,10386,50,72,63.34,-8.659999999999997,-432.99999999999983,-12.027777777777773,-601.3888888888887,3167.0,3600,-433.0,Loss
2005-03-30,Shipped,Quarter1,March,2005,Planes,S24_4278,Reims Collectables,59 rue de l'Abbaye,Reims,France,EMEA,Medium,14,Paul Henriot,10398,45,72,78.25,6.25,281.25,8.680555555555555,390.625,3521.25,3240,281.25,Gain
2005-04-03,On Hold,Quarter2,April,2005,Planes,S24_4278,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA,NA,Medium,4,William Brown,10401,52,72,81.14,9.14,475.28000000000003,12.694444444444445,660.1111111111111,4219.28,3744,475.27999999999975,Gain
2005-05-10,Shipped,Quarter2,May,2005,Planes,S24_4278,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy,EMEA,Medium,5,Maurizio Moroni,10416,48,72,74.62,2.6200000000000045,125.76000000000022,3.638888888888895,174.66666666666697,3581.76,3456,125.76000000000022,Gain
2003-03-03,Shipped,Quarter1,March,2003,Classic Cars,S24_4620,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines,Japan,Small,10,Arnold Cruz,10108,31,80,68.71,-11.290000000000006,-349.9900000000002,-14.112500000000008,-437.48750000000024,2130.0099999999998,2480,-349.99000000000024,Loss
2003-05-08,Shipped,Quarter2,May,2003,Classic Cars,S24_4620,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France,EMEA,Small,14,Laurence Lebihan,10122,29,80,71.14,-8.86,-256.94,-11.075,-321.17499999999995,2063.06,2320,-256.94000000000005,Loss
2003-07-02,Shipped,Quarter3,July,2003,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Small,11,Valarie Nelson,10135,23,80,87.31,7.310000000000002,168.13000000000005,9.137500000000003,210.16250000000008,2008.13,1840,168.1300000000001,Gain
2003-09-05,Shipped,Quarter3,September,2003,Classic Cars,S24_4620,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA,NA,Small,11,Allen Nelson,10147,31,80,64.67,-15.329999999999998,-475.22999999999996,-19.162499999999998,-594.0374999999999,2004.77,2480,-475.23,Loss
2003-10-10,Shipped,Quarter4,October,2003,Classic Cars,S24_4620,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA,NA,Small,6,Julie Brown,10159,23,80,67.1,-12.900000000000006,-296.70000000000016,-16.125000000000007,-370.87500000000017,1543.3,1840,-296.70000000000005,Loss
2003-11-04,Shipped,Quarter4,November,2003,Classic Cars,S24_4620,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia,APAC,Small,6,Anna O'Hara,10169,24,80,94.58,14.579999999999998,349.91999999999996,18.224999999999998,437.4,2269.92,1920,349.9200000000001,Gain
2003-11-11,Shipped,Quarter4,November,2003,Classic Cars,S24_4620,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France,EMEA,Small,1,Martine Rance,10180,28,80,71.14,-8.86,-248.07999999999998,-11.075,-310.09999999999997,1991.92,2240,-248.07999999999993,Loss
2003-11-20,Shipped,Quarter4,November,2003,Classic Cars,S24_4620,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany,EMEA,Small,7,Henriette Pfalzheim,10191,44,80,66.29,-13.709999999999994,-603.2399999999998,-17.137499999999992,-754.0499999999996,2916.76,3520,-603.2399999999998,Loss
2004-01-15,Shipped,Quarter1,January,2004,Classic Cars,S24_4620,Auto Canal Petit,"25, rue Lauriston",Paris,France,EMEA,Small,6,Dominique Perrier,10211,22,80,92.16,12.159999999999997,267.5199999999999,15.199999999999998,334.3999999999999,2027.52,1760,267.52,Gain
2004-02-22,Shipped,Quarter1,February,2004,Classic Cars,S24_4620,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,13,Michael Holz,10225,46,80,70.33,-9.670000000000002,-444.82000000000005,-12.087500000000002,-556.0250000000001,3235.18,3680,-444.82000000000016,Loss
2004-04-09,Shipped,Quarter2,April,2004,Classic Cars,S24_4620,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark,EMEA,Small,7,Jytte Petersen,10238,22,80,93.77,13.769999999999996,302.93999999999994,17.212499999999995,378.6749999999999,2062.94,1760,302.94000000000005,Gain
2004-05-26,Shipped,Quarter2,May,2004,Classic Cars,S24_4620,Auto Canal Petit,"25, rue Lauriston",Paris,France,EMEA,Medium,3,Dominique Perrier,10252,38,80,87.31,7.310000000000002,277.7800000000001,9.137500000000003,347.22500000000014,3317.78,3040,277.7800000000002,Gain
2004-06-30,Shipped,Quarter2,June,2004,Classic Cars,S24_4620,Gifts4AllAges.com,8616 Spinnaker Dr.,Boston,USA,NA,Medium,1,Juri Yoshido,10264,47,80,83.27,3.269999999999996,153.68999999999983,4.087499999999995,192.11249999999976,3913.6899999999996,3760,153.6899999999996,Gain
2004-08-02,Shipped,Quarter3,August,2004,Classic Cars,S24_4620,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA,NA,Medium,7,Miguel Barajas,10276,48,80,75.18,-4.819999999999993,-231.35999999999967,-6.0249999999999915,-289.1999999999996,3608.6400000000003,3840,-231.35999999999967,Loss
2004-08-30,Shipped,Quarter3,August,2004,Classic Cars,S24_4620,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland,EMEA,Medium,16,Michael Holz,10287,40,80,88.12,8.120000000000005,324.8000000000002,10.150000000000006,406.0000000000002,3524.8,3200,324.8000000000002,Gain
2004-09-30,Shipped,Quarter3,September,2004,Classic Cars,S24_4620,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland,EMEA,Small,1,Matti Karttunen,10299,32,80,80.84,0.8400000000000034,26.88000000000011,1.0500000000000043,33.600000000000136,2586.88,2560,26.88000000000011,Gain
2004-10-16,Shipped,Quarter4,October,2004,Classic Cars,S24_4620,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany,EMEA,Medium,14,Henriette Pfalzheim,10310,49,80,97.01,17.010000000000005,833.4900000000002,21.262500000000006,1041.8625000000004,4753.490000000001,3920,833.4900000000007,Gain
2004-11-03,Shipped,Quarter4,November,2004,Classic Cars,S24_4620,Microscale Inc.,5290 North Pendale Street,NYC,USA,NA,Medium,2,Kee Kuo,10319,43,80,85.69,5.689999999999998,244.6699999999999,7.112499999999996,305.83749999999986,3684.67,3440,244.67000000000007,Gain
2004-11-17,Shipped,Quarter4,November,2004,Classic Cars,S24_4620,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA,NA,Medium,2,Rosa Hernandez,10331,41,80,100.0,20.0,820.0,25.0,1025.0,4100.0,3280,820.0,Gain
2004-11-24,Shipped,Quarter4,November,2004,Classic Cars,S24_4620,Reims Collectables,59 rue de l'Abbaye,Reims,France,EMEA,Medium,1,Paul Henriot,10343,30,80,100.0,20.0,600.0,25.0,750.0,3000.0,2400,600.0,Gain
2004-12-07,Shipped,Quarter4,December,2004,Classic Cars,S24_4620,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,9,Diego Freyre,10355,28,80,95.39,15.39,430.92,19.2375,538.65,2670.92,2240,430.9200000000001,Gain
2005-01-06,Shipped,Quarter1,January,2005,Classic Cars,S24_4620,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland,EMEA,Medium,9,Kalle Suominen,10363,43,80,100.0,20.0,860.0,25.0,1075.0,4300.0,3440,860.0,Gain
2005-02-10,Shipped,Quarter1,February,2005,Classic Cars,S24_4620,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,2,Diego Freyre,10378,41,80,100.0,20.0,820.0,25.0,1025.0,4100.0,3280,820.0,Gain
2005-03-04,Shipped,Quarter1,March,2005,Classic Cars,S24_4620,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Small,10,Valarie Nelson,10390,30,80,82.42,2.4200000000000017,72.60000000000005,3.025000000000002,90.75000000000006,2472.6,2400,72.59999999999991,Gain
2003-01-29,Shipped,Quarter1,January,2003,Trucks and Buses,S32_1268,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway,EMEA,Medium,3,Jonas Bergulfsen,10103,31,96,100.0,4.0,124.0,4.166666666666666,129.16666666666666,3100.0,2976,124.0,Gain
2003-04-01,Shipped,Quarter2,April,2003,Trucks and Buses,S32_1268,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France,EMEA,Medium,7,Marie Bertrand,10114,32,96,100.0,4.0,128.0,4.166666666666666,133.33333333333331,3200.0,3072,128.0,Gain
2003-05-28,Shipped,Quarter2,May,2003,Trucks and Buses,S32_1268,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain,EMEA,Medium,3,Mart¡n Sommer,10126,43,96,96.31,0.3100000000000023,13.330000000000098,0.32291666666666907,13.88541666666677,4141.33,4128,13.329999999999927,Gain
2003-07-24,Shipped,Quarter3,July,2003,Trucks and Buses,S32_1268,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA,NA,Small,3,Juri Hirano,10140,26,96,100.0,4.0,104.0,4.166666666666666,108.33333333333331,2600.0,2496,104.0,Gain
2003-09-21,Shipped,Quarter3,September,2003,Trucks and Buses,S32_1268,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland,EMEA,Medium,10,Pirkko Koskitalo,10151,27,96,100.0,4.0,108.0,4.166666666666666,112.49999999999999,2700.0,2592,108.0,Gain
2003-10-21,Resolved,Quarter4,October,2003,Trucks and Buses,S32_1268,Mini Auto Werke,Kirchgasse 6,Graz,Austria,EMEA,Small,1,Roland Mendel,10164,24,96,100.0,4.0,96.0,4.166666666666666,99.99999999999999,2400.0,2304,96.0,Gain
2003-11-06,Shipped,Quarter4,November,2003,Trucks and Buses,S32_1268,"Stylish Desk Decors, Co.",35 King George,London,UK,EMEA,Small,8,Ann Brown,10175,22,96,100.0,4.0,88.0,4.166666666666666,91.66666666666666,2200.0,2112,88.0,Gain
2003-11-14,Shipped,Quarter4,November,2003,Trucks and Buses,S32_1268,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain,EMEA,Medium,13,Jose Pedro Roel,10184,46,96,100.0,4.0,184.0,4.166666666666666,191.66666666666663,4600.0,4416,184.0,Gain
2003-11-25,Shipped,Quarter4,November,2003,Trucks and Buses,S32_1268,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France,EMEA,Medium,3,Mary Saveley,10194,37,96,97.27,1.269999999999996,46.98999999999985,1.3229166666666625,48.947916666666515,3598.99,3552,46.98999999999978,Gain
2003-12-09,Shipped,Quarter4,December,2003,Trucks and Buses,S32_1268,Diecast Collectables,6251 Ingle Ln.,Boston,USA,NA,Medium,14,Valarie Franco,10207,49,96,80.9,-15.099999999999994,-739.8999999999997,-15.72916666666666,-770.7291666666664,3964.1000000000004,4704,-739.8999999999996,Loss
2004-02-04,Shipped,Quarter1,February,2004,Trucks and Buses,S32_1268,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Small,3,Wendy Victorino,10217,21,96,100.0,4.0,84.0,4.166666666666666,87.49999999999999,2100.0,2016,84.0,Gain
2004-03-11,Shipped,Quarter1,March,2004,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Small,8,Valarie Nelson,10229,25,96,100.0,4.0,100.0,4.166666666666666,104.16666666666666,2500.0,2400,100.0,Gain
2004-05-04,Shipped,Quarter2,May,2004,Trucks and Buses,S32_1268,Super Scale Inc.,567 North Pendale Street,New Haven,USA,NA,Medium,1,Leslie Murphy,10245,37,96,100.0,4.0,148.0,4.166666666666666,154.16666666666666,3700.0,3552,148.0,Gain
2004-06-15,Shipped,Quarter2,June,2004,Trucks and Buses,S32_1268,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore,APAC,Medium,11,Wendy Victorino,10259,45,96,86.68,-9.319999999999993,-419.3999999999997,-9.708333333333325,-436.8749999999996,3900.6000000000004,4320,-419.39999999999964,Loss
2004-07-19,Shipped,Quarter3,July,2004,Trucks and Buses,S32_1268,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,APAC,Small,1,Adrian Huxley,10270,32,96,85.72,-10.280000000000001,-328.96000000000004,-10.708333333333336,-342.66666666666674,2743.04,3072,-328.96000000000004,Loss
2004-08-19,Shipped,Quarter3,August,2004,Trucks and Buses,S32_1268,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Small,8,Kyung Yu,10281,29,96,82.83,-13.170000000000002,-381.93000000000006,-13.718750000000002,-397.84375000000006,2402.07,2784,-381.92999999999984,Loss
2004-09-08,Shipped,Quarter3,September,2004,Trucks and Buses,S32_1268,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden,EMEA,Small,3,Maria Larsson,10291,26,96,83.79,-12.209999999999994,-317.4599999999998,-12.718749999999993,-330.68749999999983,2178.54,2496,-317.46000000000004,Loss
2004-10-13,Shipped,Quarter4,October,2004,Trucks and Buses,S32_1268,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA,NA,Medium,12,Marta Hernandez,10305,28,96,100.0,4.0,112.0,4.166666666666666,116.66666666666666,2800.0,2688,112.0,Gain
2004-10-22,Shipped,Quarter4,October,2004,Trucks and Buses,S32_1268,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada,NA,Small,6,Yoshi Tannamuri,10313,27,96,87.64,-8.36,-225.71999999999997,-8.708333333333334,-235.12500000000003,2366.28,2592,-225.7199999999998,Loss
2004-11-05,Shipped,Quarter4,November,2004,Trucks and Buses,S32_1268,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA,NA,Small,11,Michael Frick,10324,20,96,98.18,2.180000000000007,43.600000000000136,2.27083333333334,45.4166666666668,1963.6000000000001,1920,43.600000000000136,Gain
2004-11-19,Shipped,Quarter4,November,2004,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,1,Valarie Nelson,10335,44,96,100.0,4.0,176.0,4.166666666666666,183.33333333333331,4400.0,4224,176.0,Gain
2004-11-01,Shipped,Quarter4,November,2004,Trucks and Buses,S32_1268,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain,EMEA,Medium,3,Mart¡n Sommer,10348,42,96,100.0,4.0,168.0,4.166666666666666,174.99999999999997,4200.0,4032,168.0,Gain
2004-12-10,Shipped,Quarter4,December,2004,Trucks and Buses,S32_1268,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Medium,1,Diego Freyre,10358,41,96,100.0,4.0,164.0,4.166666666666666,170.83333333333331,4100.0,3936,164.0,Gain
2005-01-23,Shipped,Quarter1,January,2005,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Medium,1,Valarie Nelson,10371,26,96,100.0,4.0,104.0,4.166666666666666,108.33333333333331,2600.0,2496,104.0,Gain
2005-02-17,Shipped,Quarter1,February,2005,Trucks and Buses,S32_1268,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA,NA,Small,6,Valarie Nelson,10382,26,96,100.0,4.0,104.0,4.166666666666666,108.33333333333331,2600.0,2496,104.0,Gain
2005-05-01,Shipped,Quarter2,May,2005,Trucks and Buses,S32_1268,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada,NA,Small,1,Jean Fresnisre,10411,26,96,100.0,4.0,104.0,4.166666666666666,108.33333333333331,2600.0,2496,104.0,Gain
2005-05-31,In Process,Quarter2,May,2005,Trucks and Buses,S32_1268,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Medium,11,Janine Labrune,10425,41,96,86.68,-9.319999999999993,-382.1199999999997,-9.708333333333325,-398.04166666666634,3553.88,3936,-382.1199999999999,Loss
2003-02-24,Shipped,Quarter1,February,2003,Motorcycles,S32_1374,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Small,8,Kwai Yu,10107,20,99,92.9,-6.099999999999994,-121.99999999999989,-6.161616161616156,-123.23232323232313,1858.0,1980,-122.0,Loss
2003-04-29,Shipped,Quarter2,April,2003,Motorcycles,S32_1374,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia,APAC,Small,6,Peter Ferguson,10120,22,99,100.0,1.0,22.0,1.0101010101010102,22.222222222222225,2200.0,2178,22.0,Gain
2003-06-27,Shipped,Quarter2,June,2003,Motorcycles,S32_1374,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain,EMEA,Small,1,Diego Freyre,10133,23,99,100.0,1.0,23.0,1.0101010101010102,23.232323232323235,2300.0,2277,23.0,Gain
2003-08-25,Shipped,Quarter3,August,2003,Motorcycles,S32_1374,Toys4GrownUps.com,78934 Hillside Dr.,Pasadena,USA,NA,Medium,12,Julie Young,10145,33,99,93.9,-5.099999999999994,-168.2999999999998,-5.151515151515146,-169.99999999999983,3098.7000000000003,3267,-168.29999999999973,Loss
2003-10-28,Shipped,Quarter4,October,2003,Motorcycles,S32_1374,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA,NA,Medium,7,Juri Hirano,10168,28,99,100.0,1.0,28.0,1.0101010101010102,28.282828282828284,2800.0,2772,28.0,Gain
2003-11-18,Shipped,Quarter4,November,2003,Motorcycles,S32_1374,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway,EMEA,Medium,7,Veysel Oeztan,10188,44,99,98.89,-0.10999999999999943,-4.839999999999975,-0.11111111111111055,-4.888888888888864,4351.16,4356,-4.8400000000001455,Loss
2004-01-12,Shipped,Quarter1,January,2004,Motorcycles,S32_1374,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Japan,Medium,5,Mory Kentary,10210,46,99,79.91,-19.090000000000003,-878.1400000000001,-19.282828282828287,-887.0101010101013,3675.8599999999997,4554,-878.1400000000003,Loss
2004-02-20,Shipped,Quarter1,February,2004,Motorcycles,S32_1374,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia,APAC,Small,7,Peter Ferguson,10223,21,99,100.0,1.0,21.0,1.0101010101010102,21.212121212121215,2100.0,2079,21.0,Gain
2004-04-02,Shipped,Quarter2,April,2004,Motorcycles,S32_1374,"Royal Canadian Collectables, Ltd.",23 Tsawassen Blvd.,Tsawassen,Canada,NA,Medium,1,Elizabeth Lincoln,10235,41,99,100.0,1.0,41.0,1.0101010101010102,41.41414141414142,4100.0,4059,41.0,Gain
2004-05-11,Shipped,Quarter2,May,2004,Motorcycles,S32_1374,The Sharp Gifts Warehouse,3086 Ingle Ln.,San Jose,USA,NA,Medium,2,Sue Frick,10250,31,99,100.0,1.0,31.0,1.0101010101010102,31.313131313131315,3100.0,3069,31.0,Gain
2004-06-28,Shipped,Quarter2,June,2004,Motorcycles,S32_1374,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA,NA,Small,8,Julie King,10263,31,99,79.91,-19.090000000000003,-591.7900000000001,-19.282828282828287,-597.7676767676769,2477.21,3069,-591.79,Loss
2004-07-23,Shipped,Quarter3,July,2004,Motorcycles,S32_1374,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Small,7,Janine Labrune,10275,23,99,81.91,-17.090000000000003,-393.07000000000005,-17.262626262626267,-397.04040404040416,1883.9299999999998,2277,-393.07000000000016,Loss
2004-08-27,Shipped,Quarter3,August,2004,Motorcycles,S32_1374,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA,NA,Medium,12,Marta Hernandez,10285,37,99,98.89,-0.10999999999999943,-4.069999999999979,-0.11111111111111055,-4.11111111111109,3658.93,3663,-4.070000000000164,Loss
2004-09-16,Shipped,Quarter3,September,2004,Motorcycles,S32_1374,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland,EMEA,Small,2,Dean Cassidy,10297,26,99,100.0,1.0,26.0,1.0101010101010102,26.262626262626263,2600.0,2574,26.0,Gain
2004-10-15,Shipped,Quarter4,October,2004,Motorcycles,S32_1374,Mini Classics,3758 North Pendale Street,White Plains,USA,NA,Small,5,Steve Frick,10308,24,99,79.91,-19.090000000000003,-458.1600000000001,-19.282828282828287,-462.78787878787887,1917.84,2376,-458.1600000000001,Loss
2004-11-02,Shipped,Quarter4,November,2004,Motorcycles,S32_1374,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA,NA,Medium,7,Kyung Yu,10318,47,99,100.0,1.0,47.0,1.0101010101010102,47.47474747474748,4700.0,4653,47.0,Gain
2004-11-15,Shipped,Quarter4,November,2004,Motorcycles,S32_1374,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA,NA,Small,11,Kwai Yu,10329,45,99,63.91,-35.09,-1579.0500000000002,-35.44444444444445,-1595.0000000000002,2875.95,4455,-1579.0500000000002,Loss
2004-11-24,Shipped,Quarter4,November,2004,Motorcycles,S32_1374,Enaco Distributors,"Rambla de Catalu¤a, 23",Barcelona,Spain,EMEA,Medium,2,Eduardo Saavedra,10340,55,99,100.0,1.0,55.0,1.0101010101010102,55.55555555555556,5500.0,5445,55.0,Gain
2004-12-04,Shipped,Quarter4,December,2004,Motorcycles,S32_1374,Gift Ideas Corp.,2440 Pompton St.,Glendale,USA,NA,Medium,5,Dan Lewis,10353,46,99,81.17,-17.83,-820.18,-18.01010101010101,-828.4646464646464,3733.82,4554,-820.1799999999998,Loss
2005-01-06,Shipped,Quarter1,January,2005,Motorcycles,S32_1374,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland,EMEA,Medium,2,Kalle Suominen,10363,50,99,100.0,1.0,50.0,1.0101010101010102,50.505050505050505,5000.0,4950,50.0,Gain
2005-02-03,Shipped,Quarter1,February,2005,Motorcycles,S32_1374,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France,EMEA,Medium,3,Janine Labrune,10375,37,99,100.0,1.0,37.0,1.0101010101010102,37.37373737373738,3700.0,3663,37.0,Gain
2005-03-02,Shipped,Quarter1,March,2005,Motorcycles,S32_1374,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Japan,Medium,1,Eric Natividad,10387,44,99,94.9,-4.099999999999994,-180.39999999999975,-4.141414141414136,-182.22222222222197,4175.6,4356,-180.39999999999964,Loss
2005-04-03,On Hold,Quarter2,April,2005,Motorcycles,S32_1374,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA,NA,Medium,1,William Brown,10401,49,99,100.0,1.0,49.0,1.0101010101010102,49.494949494949495,4900.0,4851,49.0,Gain
2005-05-10,Shipped,Quarter2,May,2005,Motorcycles,S32_1374,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy,EMEA,Medium,2,Maurizio Moroni,10416,45,99,100.0,1.0,45.0,1.0101010101010102,45.45454545454546,4500.0,4455,45.0,Gain
2003-03-03,Shipped,Quarter1,March,2003,Motorcycles,S32_2206,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines,Japan,Small,13,Arnold Cruz,10108,27,40,43.45,3.450000000000003,93.15000000000008,8.625000000000007,232.8750000000002,1173.15,1080,93.15000000000009,Gain
2003-05-08,Shipped,Quarter2,May,2003,Motorcycles,S32_2206,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France,EMEA,Small,17,Laurence Lebihan,10122,31,40,44.66,4.659999999999997,144.4599999999999,11.649999999999991,361.14999999999975,1384.4599999999998,1240,144.4599999999998,Gain
